posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns_new,"(-0.7, -0.5)",cs_neg_ns_new,0,0,0,0,,,,,0,39,39,35,,317.24353739991784,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns,"(0.7, 0.5)",cs_pos_ns,0,0,0,0,,,,,0,40,40,82,,321.8822265001945,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_ns_new,"(-0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,41,41,90,,326.53482550010085,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_ns,"(0.7, -0.5)",cs_pos_ns,0,0,0,0,,,,,0,42,42,30,,331.25684989988804,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_pos_ns,"(-0.7, -0.5)",cs_pos_ns,0,0,0,0,,,,,0,43,43,84,,335.36084480024874,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_pos_s,"(0.7, -0.5)",cs_pos_s,0,0,0,0,,,,,0,44,44,57,,339.9786991002038,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_neg_ns_new,"(0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,45,45,40,,344.2701905001886,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_neg_s,"(-0.7, 0.5)",cs_pos_s_new,0,0,0,0,,,,,0,46,46,5,,348.4089274001308,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_neg_s_new,"(0.7, 0.5)",cs_neg_s_new,0,0,0,0,,,,,0,47,47,56,,353.0892940000631,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_pos_ns_new,"(0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,48,48,89,,357.776598200202,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns,"(-0.7, 0.5)",cs_neg_ns_new,0,0,0,0,,,,,0,49,49,47,,362.48474609991536,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_neg_ns,"(0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,50,50,74,,366.658167200163,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_neg_ns,"(0.7, -0.5)",cs_neg_ns,0,0,0,0,,,,,0,51,51,86,,371.2274434999563,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_ns_new,"(0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,52,52,39,,375.68559390027076,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_s_new,"(0.7, -0.5)",cs_pos_s_new,0,0,0,0,,,,,0,53,53,8,,379.5742975003086,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_s_new,"(0.7, 0.5)",cs_neg_s_new,0,0,0,0,,,,,0,54,54,49,,383.9074772000313,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_s,"(0.7, -0.5)",cs_neg_s,0,0,0,0,,,,,0,55,55,71,,388.1712016002275,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_ns,"(-0.7, -0.5)",cs_neg_ns,0,0,0,0,,,,,0,56,56,81,,392.37241270020604,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns_new,"(-0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,57,57,42,,396.71947839995846,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_s,"(0.7, 0.5)",cs_neg_s_new,0,0,0,0,,,,,0,58,58,18,,401.0873023001477,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_ns,"(-0.7, -0.5)",cs_neg_ns,0,0,0,0,,,,,0,59,59,83,,404.9691318999976,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_ns,"(0.7, -0.5)",cs_neg_ns,0,0,0,0,,,,,0,60,60,85,,409.23283619992435,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_pos_s,"(-0.7, -0.5)",cs_pos_s_new,0,0,0,0,,,,,0,61,61,17,,413.80212019989267,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_pos_s_new,"(0.7, 0.5)",cs_pos_s,0,0,0,0,,,,,0,62,62,1,,418.2185749001801,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_s_new,"(-0.7, -0.5)",cs_neg_s,0,0,0,0,,,,,0,63,63,3,,422.97535069985315,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_neg_s_new,"(0.7, -0.5)",cs_neg_s_new,0,0,0,0,,,,,0,64,64,68,,426.9613355998881,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_ns,"(-0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,65,65,95,,431.2528005000204,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_s_new,"(0.7, -0.5)",cs_neg_s,0,0,0,0,,,,,0,66,66,14,,435.9817860000767,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_ns_new,"(-0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,67,67,38,,440.0093530998565,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_pos_s_new,"(-0.7, -0.5)",cs_pos_s,0,0,0,0,,,,,0,68,68,10,,444.68278390029445,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_ns,"(-0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,69,69,25,,448.9673347999342,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_pos_s,"(0.7, -0.5)",cs_pos_s,0,0,0,0,,,,,0,70,70,60,,453.59909160016105,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_s,"(0.7, -0.5)",cs_neg_s,0,0,0,0,,,,,0,71,71,63,,457.4183442001231,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_s,"(0.7, 0.5)",cs_neg_s,0,0,0,0,,,,,0,72,72,69,,461.6890230001882,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_neg_s_new,"(-0.7, 0.5)",cs_pos_s,0,0,0,0,,,,,0,73,73,19,,466.04302320024,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns,"(-0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,74,74,24,,470.76505749998614,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_pos_ns,"(-0.7, 0.5)",cs_pos_ns,0,0,0,0,,,,,0,75,75,80,,474.8482288001105,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_s,"(0.7, 0.5)",cs_neg_s_new,0,0,0,0,,,,,0,76,76,4,,479.0077651999891,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_s_new,"(-0.7, 0.5)",cs_pos_s_new,0,0,0,0,,,,,0,77,77,62,,483.20205020019785,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_s,"(-0.7, -0.5)",cs_pos_s,0,0,0,0,,,,,0,78,78,20,,487.92408630019054,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_neg_ns,"(0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,79,79,75,,492.2016866998747,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_s_new,"(-0.7, 0.5)",cs_neg_s,0,0,0,0,,,,,0,80,80,0,,496.45845910022035,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_ns_new,"(-0.7, 0.5)",cs_pos_ns,0,0,0,0,,,,,0,81,81,31,,501.18744380027056,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_pos_ns_new,"(0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,82,82,33,,505.0484127001837,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_pos_s,"(0.7, 0.5)",cs_pos_s,0,0,0,0,,,,,0,83,83,52,,509.4579791002907,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_s_new,"(-0.7, 0.5)",cs_pos_s_new,0,0,0,0,,,,,0,84,84,48,,513.5688784001395,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",cs_neg_s,"(0.7, -0.5)",cs_pos_s_new,0,0,0,0,,,,,0,85,85,16,,518.013117800001,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_neg_s,"(0.7, 0.5)",cs_neg_s,0,0,0,0,,,,,0,86,86,64,,522.7837882000022,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",cs_pos_s,"(0.7, 0.5)",cs_pos_s,0,0,0,0,,,,,0,87,87,51,,526.9155393000692,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",cs_neg_s,"(0.7, -0.5)",cs_pos_s_new,0,0,0,0,,,,,0,88,88,2,,531.4084311001934,None,no answer,,8,B,2024-04-18_10h04.43.563,gca_discrimination2,2022.2.4,144.19361161638756,
