posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,key.rt,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,24,24,83,,,,,,,,,,,,,,,209.37493020005058,210.38178620004328,210.38178620004328,210.52766940003494,211.03459550003754,211.03459550003754,211.18043950002175,l,correct,,211.66648690000875,212.35399329999927,210.38178620004328,0.4743083999492228,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,25,25,70,,,,,,,,,,,,,,,212.35399329999927,213.36093450000044,213.36093450000044,213.50671850005165,214.0136600000551,214.0136600000551,214.1594530000002,l,correct,,214.6732962000533,215.29831880005077,213.36093450000044,0.5037368999328464,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,26,26,17,,,,,,,,,,,,,,,215.29831880005077,216.30530350003392,216.30530350003392,216.45105790003436,216.95796780003002,216.95796780003002,217.1037979000248,ä,correct,,217.4579399000504,217.89543120004237,216.30530350003392,0.3435605999547988,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,27,27,78,,,,,,,,,,,,,,,217.89543120004237,218.90232570003718,218.90232570003718,219.04823390004458,219.55510310002137,219.55510310002137,219.7009116000263,l,correct,,220.09674430004088,220.41615500004264,218.90232570003718,0.38621709996368736,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,28,28,0,,,,,,,,,,,,,,,220.41615500004264,221.4230799000361,221.4230799000361,221.5689110000385,222.07583410001826,222.07583410001826,222.22166060004383,ä,correct,,222.7563145000022,223.41607340000337,221.4230799000361,0.5214081999147311,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,29,29,66,,,,,,,,,,,,,,,223.41607340000337,224.4229878000333,224.4229878000333,224.56880060001276,225.07573860004777,225.07573860004777,225.22154700005194,l,correct,,225.70067860005656,226.5617820000043,224.4229878000333,0.4659533998928964,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,30,30,67,,,,,,,,,,,,,,,226.5617820000043,227.56869990000268,227.56869990000268,227.71452170005068,228.22143800003687,228.22143800003687,228.3672380000353,l,correct,,228.81168560002698,229.2908133000019,227.56869990000268,0.4321714999387041,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,31,31,45,,,,,,,,,,,,,,,229.2908133000019,230.2977477000095,230.2977477000095,230.44359240005724,230.95044880005298,230.95044880005298,231.0963030999992,ä,correct,,231.5754459000309,231.8393418000196,230.2977477000095,0.47136919997865334,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,32,32,57,,,,,,,,,,,,,,,231.8393418000196,232.8462537000305,232.8462537000305,232.99208730005194,233.49901820003288,233.49901820003288,233.64484630001243,l,correct,,234.3600787000032,235.22818850004114,232.8462537000305,0.7076362999505363,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,33,33,56,,,,,,,,,,,,,,,235.22818850004114,236.23500130005414,236.23500130005414,236.3808118000161,236.8877612000215,236.8877612000215,237.03358250000747,l,correct,,237.450236100005,238.3460713000386,236.23500130005414,0.40666269994108006,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,34,34,18,,,,,,,,,,,,,,,238.3460713000386,239.3529485000181,239.3529485000181,239.49876190000214,240.00570550002158,240.00570550002158,240.15155090001645,ä,correct,,240.69315050001023,241.276455800049,239.3529485000181,0.5282451999373734,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,35,35,38,,,,,,,,,,,,,,,241.276455800049,242.28335820004577,242.28335820004577,242.42924940004013,242.93615140003385,242.93615140003385,243.0819623999996,ä,correct,,243.67223650001688,243.7972129000118,242.28335820004577,0.5818093999987468,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,36,36,58,,,,,,,,,,,,,,,243.7972129000118,244.80409930000314,244.80409930000314,244.94996760005597,245.45684690005146,245.45684690005146,245.60269020003034,l,correct,,246.08185340004275,246.51932680001482,244.80409930000314,0.4681952999671921,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,37,37,62,,,,,,,,,,,,,,,246.51932680001482,247.5262460000231,247.5262460000231,247.67208470002515,248.17902600002708,248.17902600002708,248.3248225999996,l,correct,,248.86648940003943,248.9845597000094,247.5262460000231,0.5302720999461599,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,38,38,22,,,,,,,,,,,,,,,248.9845597000094,249.99142410000786,249.99142410000786,250.13723890000256,250.6441918000346,250.6441918000346,250.78999800002202,ä,correct,,251.19281410000985,251.36635630001547,249.99142410000786,0.3927493999362923,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,39,39,20,,,,,,,,,,,,,,,251.36635630001547,252.37330470001325,252.37330470001325,252.51912690000609,253.02599640004337,253.02599640004337,253.17186400003266,ä,correct,,253.65794100001222,253.85936510004103,252.37330470001325,0.4765244999434799,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,40,40,1,,,,,,,,,,,,,,,253.85936510004103,254.86621790000936,254.86621790000936,255.0120735000237,255.5190071000252,255.5190071000252,255.6648071000236,ä,correct,,256.13008950004587,256.8869521000306,254.86621790000936,0.45450079994043335,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,41,41,59,,,,,,,,,,,,,,,256.8869521000306,257.8938917000196,257.8938917000196,258.0397117000539,258.5466561000212,258.5466561000212,258.6924662000383,l,correct,,259.1160781000508,260.0812990000122,257.8938917000196,0.411154999921564,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,42,42,46,,,,,,,,,,,,,,,260.0812990000122,261.08820280001964,261.08820280001964,261.23405250004726,261.7409588000155,261.7409588000155,261.8867685000296,ä,correct,,262.27566530002514,262.53954280004837,261.08820280001964,0.3765866999165155,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,43,43,60,,,,,,,,,,,,,,,262.53954280004837,263.5464452000451,263.5464452000451,263.69229350000387,264.19920030003414,264.19920030003414,264.3450292000198,l,correct,,264.82418030005647,264.9838829000364,263.5464452000451,0.47052339994115755,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,44,44,84,,,,,,,,,,,,,,,264.9838829000364,265.99082180002006,265.99082180002006,266.1366267000558,266.64354560000356,266.64354560000356,266.7893714000238,l,correct,,267.1643637000234,267.3935144999996,265.99082180002006,0.36146399995777756,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,45,45,63,,,,,,,,,,,,,,,267.3935144999996,268.4004476000555,268.4004476000555,268.5462492000079,269.0531796000432,269.0531796000432,269.198982300004,l,correct,,269.59482900000876,269.8378622000455,268.4004476000555,0.38456489995587617,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,46,46,81,,,,,,,,,,,,,,,269.8378622000455,270.844785400026,270.844785400026,270.99061950005125,271.4975204000366,271.4975204000366,271.64334460004466,l,correct,,272.5113705000258,272.94884240004467,270.844785400026,0.8601122999098152,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,47,47,87,,,,,,,,,,,,,,,272.94884240004467,273.9557389000547,273.9557389000547,274.1015579000232,274.608512900013,274.608512900013,274.7543635000475,l,correct,,275.2890426000231,275.4973519000341,273.9557389000547,0.5250864999252371,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,48,48,37,,,,,,,,,,,,,,,275.4973519000341,276.5043133000145,276.5043133000145,276.6501125000068,277.15699340001447,277.15699340001447,277.3028642000281,ä,correct,,277.8444799000281,278.42781080002896,276.5043133000145,0.5292211999185383,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,49,49,2,,,,,,,,,,,,,,,278.42781080002896,279.43472630000906,279.43472630000906,279.5805703000515,280.08743130002404,280.08743130002404,280.233296600054,ä,correct,,280.58747270004824,280.6013594000251,279.43472630000906,0.34205519990064204,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,50,50,64,,,,,,,,,,,,,,,280.6013594000251,281.60823830001755,281.60823830001755,281.75407920003636,282.26100270001916,282.26100270001916,282.4068559000152,l,correct,,282.74708870000904,283.4553866000497,281.60823830001755,0.3284811999765225,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,51,51,95,,,,,,,,,,,,,,,283.4553866000497,284.46231170004467,284.46231170004467,284.6081310000154,285.1150512000313,285.1150512000313,285.2609032000182,l,correct,,285.7191860000021,285.9830780000193,284.46231170004467,0.45044089993461967,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,52,52,79,,,,,,,,,,,,,,,285.9830780000193,286.98995930003,286.98995930003,287.1358052000287,287.64272940001683,287.64272940001683,287.7885634000413,l,correct,,288.4968511000043,288.97602450003615,286.98995930003,0.698508299945388,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,53,53,19,,,,,,,,,,,,,,,288.97602450003615,289.98290710005676,289.98290710005676,290.12877310003387,290.63566670002183,290.63566670002183,290.7814764000359,ä,correct,,291.2884208000032,291.47595880000154,289.98290710005676,0.497893399966415,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,54,54,47,,,,,,,,,,,,,,,291.47595880000154,292.48282430000836,292.48282430000836,292.62865180004155,293.1355695000384,293.1355695000384,293.281408800045,ä,correct,,293.78135960001964,294.3229777000379,292.48282430000836,0.48673309991136193,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,55,55,13,,,,,,,,,,,,,,,294.3229777000379,295.32993540004827,295.32993540004827,295.4757636000286,295.9826961000217,295.9826961000217,296.12851570005296,ä,correct,,296.5451565000112,297.3437547000358,295.32993540004827,0.40639939991524443,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,56,56,4,,,,,,,,,,,,,,,297.3437547000358,298.35064180003246,298.35064180003246,298.4964493000298,299.003426100011,299.003426100011,299.14919980004197,ä,correct,,299.57974420004757,299.84364250005456,298.35064180003246,0.41781409992836416,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,57,57,26,,,,,,,,,,,,,,,299.84364250005456,300.85056810005335,300.85056810005335,300.9963854000089,301.5032954000053,301.5032954000053,301.64912510005524,ä,correct,,302.1074599000276,302.60744480002904,300.85056810005335,0.44753939990187064,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,58,58,76,,,,,,,,,,,,,,,302.60744480002904,303.6143579000491,303.6143579000491,303.76015560003,304.267116300005,304.267116300005,304.41289660002803,l,correct,,304.87121650000336,305.100363000005,303.6143579000491,0.4508501999662258,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,59,59,51,,,,,,,,,,,,,,,305.100363000005,306.1072866000468,306.1072866000468,306.25311260001035,306.7600534000085,306.7600534000085,306.905842200038,l,correct,,307.6141943000257,308.06551530002616,306.1072866000468,0.7013862999156117,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,60,60,39,,,,,,,,,,,,,,,308.06551530002616,309.072493500018,309.072493500018,309.2182783000171,309.7252042000182,309.7252042000182,309.8710395000526,ä,correct,,310.60017070005415,311.5029057000065,309.072493500018,0.719892299908679,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,61,61,48,,,,,,,,,,,,,,,311.5029057000065,312.5098270000308,312.5098270000308,312.6556656000321,313.1626049000188,313.1626049000188,313.30835200002184,l,correct,,313.76669150003,314.7250097000506,312.5098270000308,0.4510419999714941,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,62,62,34,,,,,,,,,,,,,,,314.7250097000506,315.73190950002754,315.73190950002754,315.8777254000306,316.3846730000223,316.3846730000223,316.5304951000144,ä,correct,,316.98882370005595,317.4332478000433,315.73190950002754,0.44613159995060414,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,63,63,52,,,,,,,,,,,,,,,317.4332478000433,318.44015310000395,318.44015310000395,318.58596710005077,319.0929125000257,319.0929125000257,319.2387170000002,l,correct,,319.7664622000302,319.91924990003463,318.44015310000395,0.5202056998969056,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,64,64,25,,,,,,,,,,,,,,,319.91924990003463,320.92613380000694,320.92613380000694,321.0719847000437,321.5789286000072,321.5789286000072,321.7247480000369,ä,correct,,322.5510674000252,323.0094088000478,320.92613380000694,0.8180135999573395,,,,,,,,,,,,19,A,2023-12-11_16h57.56.882,gca_discrimination,2022.2.4,143.7880679109286,
