posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,feedbackText.stopped,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,24,24,74,,,,,,,,,,,,,,,202.93424709999817,203.94113269999798,203.94113269999798,204.0869543000008,204.5939217999985,204.5939217999985,204.73972649998905,l,0.7840376000094693,correct,,,205.53133959999832,205.71887509999215,203.94113269999798,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,25,25,10,,,,,,,,,,,,,,,205.71887509999215,206.72578709998925,206.72578709998925,206.87159399999655,207.37849239999196,207.37849239999196,207.52434869999706,ä,0.7359825000021374,correct,,,208.26740009999776,208.54513269999006,206.72578709998925,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,26,26,88,,,,,,,,,,,,,,,208.54513269999006,209.55208670000138,209.55208670000138,209.69789169999422,210.20478909999656,210.20478909999656,210.3506223000004,l,0.7980361000081757,correct,,,211.15614779999305,211.43393119999382,209.55208670000138,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,27,27,40,,,,,,,,,,,,,,,211.43393119999382,212.440806899991,212.440806899991,212.58662599998934,213.09359309999854,213.09359309999854,213.23939849999442,ä,0.8044075000070734,correct,,,214.051850799995,214.58657590000075,212.440806899991,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,28,28,91,,,,,,,,,,,,,,,214.58657590000075,215.59350219999033,215.59350219999033,215.7393153999874,216.24622829999134,216.24622829999134,216.39204909998807,l,1.259896800009301,correct,,,217.66283449999173,218.38503849999688,215.59350219999033,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,29,29,14,,,,,,,,,,,,,,,218.38503849999688,219.39193499999237,219.39193499999237,219.537774299999,220.04471740000008,220.04471740000008,220.19052889999875,ä,0.5738313000183553,correct,,,220.7738316999894,220.85717839999415,219.39193499999237,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,30,30,29,,,,,,,,,,,,,,,220.85717839999415,221.86401509999996,221.86401509999996,222.00989829999162,222.51680729999498,222.51680729999498,222.6626271999994,l,0.8849834000138799,wrong,,,223.55842859999393,223.98203400000057,221.86401509999996,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,31,31,92,,,,,,,,,,,,,,,223.98203400000057,224.98893139998836,224.98893139998836,225.13474219999625,225.64166449999902,225.64166449999902,225.7875073999894,l,1.1612330000061775,correct,,,226.96108709998953,227.42633849999402,224.98893139998836,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,32,32,34,,,,,,,,,,,,,,,227.42633849999402,228.43322399999306,228.43322399999306,228.57909059998929,229.08604369999375,229.08604369999375,229.23181399999885,l,0.7481895000091754,wrong,,,229.9887291999912,230.88453189999564,228.43322399999306,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,33,33,7,,,,,,,,,,,,,,,230.88453189999564,231.89142909999646,231.89142909999646,232.0372866999969,232.54420249999384,232.54420249999384,232.69006549999176,ä,0.5936325000075158,correct,,,233.2941748999874,234.09964669999317,231.89142909999646,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,34,34,46,,,,,,,,,,,,,,,234.09964669999317,235.10661399998935,235.10661399998935,235.25239759999386,235.759367199993,235.759367199993,235.90517759999784,l,1.14012520002143,wrong,,,237.0579219999927,237.09957349998876,235.10661399998935,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,35,35,90,,,,,,,,,,,,,,,237.09957349998876,238.10648999999103,238.10648999999103,238.25232149999647,238.75921409999137,238.75921409999137,238.90503609999723,l,0.6352509000134887,correct,,,239.55084799999895,240.21751219998987,238.10648999999103,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,36,36,67,,,,,,,,,,,,,,,240.21751219998987,241.22442829998909,241.22442829998909,241.37024399999063,241.8771820999973,241.8771820999973,242.02300669999386,l,0.7894234000123106,correct,,,242.82155179999245,243.52293189999182,241.22442829998909,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,37,37,81,,,,,,,,,,,,,,,243.52293189999182,244.52984959998867,244.52984959998867,244.67566689998785,245.18260489999375,245.18260489999375,245.32840829998895,l,0.6433464000147069,correct,,,245.9811941999942,246.87696609999693,244.52984959998867,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,38,38,82,,,,,,,,,,,,,,,246.87696609999693,247.88387809999404,247.88387809999404,248.02973270000075,248.5366273999971,248.5366273999971,248.68245709998882,l,0.48286600002029445,correct,,,249.17548149998765,249.20324329999858,247.88387809999404,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,39,39,26,,,,,,,,,,,,,,,249.20324329999858,250.21016679999593,250.21016679999593,250.35597479999706,250.86292619998858,250.86292619998858,251.008734499992,ä,1.196166900015669,correct,,,252.21702820000064,253.09202129999176,250.21016679999593,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,40,40,20,,,,,,,,,,,,,,,253.09202129999176,254.09890820000146,254.09890820000146,254.24471529999573,254.7516973999882,254.7516973999882,254.8974894999992,ä,0.7784730000130367,correct,,,255.68913329999486,255.8280143999873,254.09890820000146,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,41,41,77,,,,,,,,,,,,,,,255.8280143999873,256.83491979999235,256.83491979999235,256.98074139999517,257.48767429999134,257.48767429999134,257.633516899994,l,0.5303140000178246,correct,,,258.1751450999873,258.6126494999917,256.83491979999235,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,42,42,37,,,,,,,,,,,,,,,258.6126494999917,259.6195399999997,259.6195399999997,259.7653202999936,260.2723522999877,260.2723522999877,260.41809510000166,ä,1.233774700012873,correct,,,261.66112629999407,262.4180112999893,259.6195399999997,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,43,43,58,,,,,,,,,,,,,,,262.4180112999893,263.4249234000017,263.4249234000017,263.570768199992,264.07766779999656,264.07766779999656,264.22352220000175,l,0.9319685000082245,correct,,,265.16792809999606,266.1400971999974,263.4249234000017,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,44,44,83,,,,,,,,,,,,,,,266.1400971999974,267.1470072999946,267.1470072999946,267.2928302999935,267.79976739999256,267.79976739999256,267.94557879999047,l,0.5153619000047911,correct,,,268.47334139999293,268.91081889999623,267.1470072999946,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,45,45,87,,,,,,,,,,,,,,,268.91081889999623,269.9177370999969,269.9177370999969,270.0635404999921,270.57047169998987,270.57047169998987,270.716310799995,l,0.6641759000194725,correct,,,271.38990539999213,271.99405249999836,269.9177370999969,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,46,46,89,,,,,,,,,,,,,,,271.99405249999836,273.0009548999951,273.0009548999951,273.14677289999963,273.65372529999877,273.65372529999877,273.79952179999964,l,0.5807789000100456,correct,,,274.3897854999959,274.6883822999953,273.0009548999951,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,47,47,22,,,,,,,,,,,,,,,274.6883822999953,275.69530849999865,275.69530849999865,275.8411221999995,276.34803100000136,276.34803100000136,276.4938803999976,ä,1.1261732000129996,correct,,,277.63268149999203,278.5910226999986,275.69530849999865,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,48,48,41,,,,,,,,,,,,,,,278.5910226999986,279.5979212999955,279.5979212999955,279.7437523999979,280.25069599998824,280.25069599998824,280.39649759999884,ä,1.047298800011049,correct,,,281.4519988999964,282.1394891999953,279.5979212999955,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,49,49,5,,,,,,,,,,,,,,,282.1394891999953,283.14638769999146,283.14638769999146,283.29221600000164,283.79916549999325,283.79916549999325,283.94497599999886,ä,0.5394616000121459,correct,,,284.4935223999928,285.188006899989,283.14638769999146,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,50,50,64,,,,,,,,,,,,,,,285.188006899989,286.1949076999881,286.1949076999881,286.340741299995,286.8476553999935,286.8476553999935,286.99346810000134,ä,1.154541000010795,wrong,,,288.1600904999941,289.0211583999917,286.1949076999881,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,51,51,63,,,,,,,,,,,,,,,289.0211583999917,290.02806099999,290.02806099999,290.1739055999933,290.68079379999836,290.68079379999836,290.8266259999946,l,0.921591600010288,correct,,,291.75716029999603,292.1877075999946,290.02806099999,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,52,52,61,,,,,,,,,,,,,,,292.1877075999946,293.1946132999874,293.1946132999874,293.3404199999932,293.8473675999994,293.8473675999994,293.9931915999914,l,0.7395778000209248,correct,,,294.74314229999436,294.9792548999976,293.1946132999874,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,53,53,45,,,,,,,,,,,,,,,294.9792548999976,295.9861871999892,295.9861871999892,296.1320013999939,296.6389227999898,296.6389227999898,296.7847502999939,ä,0.6431542000209447,correct,,,297.43751099999645,298.38884519999556,295.9861871999892,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,54,54,9,,,,,,,,,,,,,,,298.38884519999556,299.3957507000014,299.3957507000014,299.54158999999345,300.0485312999954,300.0485312999954,300.1943395999988,ä,0.7381711000198266,correct,,,300.9442901000002,301.67345789998944,299.3957507000014,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,55,55,47,,,,,,,,,,,,,,,301.67345789998944,302.6803535999934,302.6803535999934,302.8261664999882,303.33314899999823,303.33314899999823,303.4789143999951,ä,0.636629200016614,correct,,,304.1247344000003,304.6871900999977,302.6803535999934,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,56,56,79,,,,,,,,,,,,,,,304.6871900999977,305.6941240999877,305.6941240999877,305.8399522999971,306.34685999999056,306.34685999999056,306.49270879999676,l,0.8150398000143468,correct,,,307.3190751999937,307.3329815999896,305.6941240999877,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,57,57,57,,,,,,,,,,,,,,,307.3329815999896,308.33983459998854,308.33983459998854,308.4856555000006,308.99262229999295,308.99262229999295,309.1384371999884,l,0.6891157000063686,correct,,,309.83980750000046,310.4717485000001,308.33983459998854,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,58,58,16,,,,,,,,,,,,,,,310.4717485000001,311.47863569999754,311.47863569999754,311.62441879999824,312.1313792000001,312.1313792000001,312.2772178999876,ä,0.9110233000101289,correct,,,313.20079609999084,313.9854995999922,311.47863569999754,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,59,59,23,,,,,,,,,,,,,,,313.9854995999922,314.9923776999931,314.9923776999931,315.1382051999972,315.6451277999877,315.6451277999877,315.7909340999904,ä,0.7015479000110645,correct,,,316.4992454999883,317.08256539999275,314.9923776999931,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,60,60,21,,,,,,,,,,,,,,,317.08256539999275,318.0895002999896,318.0895002999896,318.23527409999224,318.74222899999586,318.74222899999586,318.888060199999,ä,0.5885135999997146,correct,,,319.4852535999962,319.74915409999085,318.0895002999896,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,61,61,12,,,,,,,,,,,,,,,319.74915409999085,320.7560253999982,320.7560253999982,320.9018825999956,321.40881189999345,321.40881189999345,321.5546400999883,ä,0.7451153000001796,correct,,,322.31153079999785,322.6170695999899,320.7560253999982,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,62,62,38,,,,,,,,,,,,,,,322.6170695999899,323.6239518999937,323.6239518999937,323.76981800000067,324.27681579999626,324.27681579999626,324.4225807999901,ä,0.6228719000209821,correct,,,325.05457529998966,325.71417789999396,323.6239518999937,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,63,63,1,,,,,,,,,,,,,,,325.71417789999396,326.7210667999898,326.7210667999898,326.8668963999953,327.3737775999907,327.3737775999907,327.5196200999926,ä,1.1559702000085963,correct,,,328.68627169998945,329.0543134999898,326.7210667999898,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,64,64,93,,,,,,,,,,,,,,,329.0543134999898,330.06124719999207,330.06124719999207,330.20708309998736,330.7140031999879,330.7140031999879,330.8598275999975,l,0.8882414000108838,correct,,,331.75561279999965,332.00561319998815,330.06124719999207,,,,,,,,,,,11,B,2023-12-08_10h42.24.257,gca_discrimination,2022.2.4,143.79902649372661,
